DateTime,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12
01/01/2018 00:00:00,10.887999999999996,11.01400000000001,7.469999999999998,10.217999999999995,11.779999999999989,9.226999999999995,7.695000000000012,7.660000000000011,6.600000000000003,12.476000000000013,8.333999999999996,7.399999999999986
01/01/2018 01:00:00,8.923999999999996,11.013999999999998,7.017999999999995,6.785999999999998,11.779999999999987,6.322000000000002,5.4850000000000065,6.3800000000000106,6.512000000000003,10.908000000000003,6.74,6.74199999999999
01/01/2018 02:00:00,8.923999999999994,10.817999999999996,7.115999999999994,6.785999999999998,11.779999999999987,6.3220000000000045,5.4850000000000065,6.540000000000009,6.512000000000004,10.43200000000001,6.5809999999999995,6.74199999999999
01/01/2018 03:00:00,8.923999999999996,10.230000000000002,6.845999999999998,6.785999999999999,11.779999999999987,6.322000000000007,5.995000000000006,6.860000000000003,6.512000000000003,10.432000000000015,6.5809999999999995,6.8359999999999905
01/01/2018 04:00:00,8.923999999999996,10.230000000000008,6.684,7.157999999999996,11.779999999999987,6.322000000000009,6.080000000000004,6.779999999999997,6.512000000000004,10.432000000000015,6.581,6.929999999999992
01/01/2018 05:00:00,8.923999999999996,10.230000000000008,6.684,7.157999999999995,11.779999999999987,6.322000000000008,5.485000000000004,6.379999999999998,6.512000000000003,10.732000000000005,6.899000000000001,6.9299999999999935
01/01/2018 06:00:00,9.079999999999995,10.230000000000008,6.684000000000001,7.157999999999997,11.711999999999987,6.322000000000007,5.485000000000006,6.380000000000002,6.512000000000004,10.935999999999995,7.058000000000001,6.929999999999995
01/01/2018 07:00:00,9.235999999999992,11.859000000000004,6.738000000000004,6.786000000000001,11.643999999999988,6.322000000000006,5.693000000000006,6.380000000000006,6.512000000000003,11.276000000000002,7.472000000000003,6.929999999999997
01/01/2018 08:00:00,14.696000000000002,19.253999999999994,7.116000000000001,8.091999999999997,12.51399999999999,12.429999999999989,11.745000000000006,6.750000000000009,10.958000000000002,16.453000000000003,11.434999999999997,6.929999999999999
01/01/2018 09:00:00,21.86800000000001,16.66600000000001,7.062,16.645999999999983,17.644000000000016,14.993999999999984,9.915000000000004,13.880000000000008,14.252000000000011,23.310999999999982,11.434999999999995,13.803
01/01/2018 10:00:00,21.76399999999999,16.75,11.200000000000006,14.645999999999997,17.644000000000016,14.993999999999986,10.424999999999997,13.880000000000013,7.544000000000005,23.571999999999978,11.434999999999995,13.882000000000003
01/01/2018 11:00:00,21.76399999999997,16.595000000000006,14.66400000000002,14.645999999999997,17.644000000000016,14.993999999999987,10.000000000000002,14.040000000000017,6.512000000000003,23.57199999999997,11.912000000000004,13.882000000000003
01/01/2018 12:00:00,25.763999999999967,17.535,16.664000000000012,14.645999999999995,17.644000000000016,14.744999999999989,9.745000000000006,14.360000000000019,6.512000000000003,27.571999999999964,11.753000000000005,13.882000000000003
01/01/2018 13:00:00,21.763999999999967,20.97799999999998,14.66400000000001,15.01799999999999,17.619,14.661999999999988,9.745000000000006,14.280000000000019,6.512000000000003,23.15199999999998,11.260999999999996,13.882000000000003
01/01/2018 14:00:00,19.117999999999977,19.99999999999999,14.934000000000017,15.017999999999986,11.643999999999997,14.661999999999988,9.745000000000006,8.255000000000004,6.512000000000004,16.367999999999988,8.218999999999998,14.097000000000008
01/01/2018 15:00:00,16.15,26.718000000000004,14.559000000000019,9.778000000000011,15.636999999999993,14.661999999999988,9.745000000000006,12.634999999999998,6.512000000000004,15.962000000000003,6.5809999999999995,6.741999999999996
01/01/2018 16:00:00,16.435999999999996,26.13000000000001,7.037999999999994,6.786000000000001,19.38400000000002,14.661999999999988,11.355000000000006,14.899999999999995,6.512000000000004,16.49200000000001,6.74,12.373000000000006
01/01/2018 17:00:00,23.365999999999985,31.96999999999998,12.447999999999993,40.422,23.385999999999992,23.791999999999994,11.871999999999991,18.770000000000007,6.512000000000004,22.412,7.058,20.452
01/01/2018 18:00:00,28.587999999999983,35.91500000000002,23.01600000000002,39.12600000000005,39.605999999999966,20.06200000000001,8.735999999999999,20.185000000000002,16.333999999999993,106.25199999999998,6.739999999999999,22.386999999999997
01/01/2018 19:00:00,23.684000000000008,34.889999999999965,102.75099999999998,21.125999999999994,61.56399999999994,20.062000000000005,62.99499999999999,56.085000000000036,22.882000000000026,57.06100000000003,59.56899999999995,21.262
01/01/2018 20:00:00,27.684000000000022,37.37999999999997,22.942000000000014,21.125999999999994,31.64400000000001,20.062,31.96200000000005,22.220000000000006,25.232000000000028,29.615999999999982,29.961000000000023,23.262
01/01/2018 21:00:00,23.684000000000033,37.673999999999985,23.256000000000004,21.126,31.72400000000001,20.062,5.4850000000000065,20.539999999999996,41.73200000000005,25.27599999999999,14.014999999999999,21.261999999999997
01/01/2018 22:00:00,23.580000000000016,35.08600000000002,19.974000000000004,21.498000000000008,30.26400000000002,20.145000000000003,5.6550000000000065,17.72400000000001,16.730000000000004,22.064,6.899000000000001,21.261999999999997
01/01/2018 23:00:00,12.314,13.899000000000008,6.684,10.743000000000011,12.733999999999998,7.570000000000006,6.165000000000005,6.379999999999998,6.512000000000004,10.432000000000011,7.058,9.162
01/02/2018 00:00:00,9.199999999999992,10.230000000000002,6.845999999999998,7.157999999999997,11.644,6.3220000000000045,5.995000000000006,6.380000000000002,6.512000000000003,10.731999999999992,6.5809999999999995,6.741999999999993
01/02/2018 01:00:00,9.355999999999991,10.230000000000008,6.684,6.786000000000001,11.723999999999998,6.322000000000007,6.080000000000004,6.380000000000006,6.512000000000003,10.432,6.5809999999999995,6.741999999999992
